YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,SPECIES_CODE,STAT,NUMBER_HOOKS,BARE,BAIT,INVALID,HAGFISH_SLIME,UNKNOWN,NUMBERS,DISCARD_STATUS_CODE,DISCARD_STATUS,SUBSET_CONDITION_CODE,Subset No
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,74,27,14,0,0,0,25,1,Retained,1,2
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,74,27,14,0,0,0,1,2,"Discarded, not marketable",1,2
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,77,20,18,9,0,0,27,1,Retained,1,3
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,77,20,18,9,0,0,1,4,Lost,1,3
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,76,21,23,0,0,0,30,1,Retained,1,4
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,76,21,23,0,0,0,1,3,"Discarded, too small",1,4
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,77,20,23,0,0,0,27,1,Retained,1,5
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,149,48,44,0,0,0,53,1,Retained,1,6
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,149,48,44,0,0,0,1,4,Lost,1,6
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,76,32,8,0,0,0,29,1,Retained,1,8
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,76,32,8,0,0,0,2,3,"Discarded, too small",1,8
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,76,24,27,3,0,0,19,1,Retained,1,9
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,74,23,17,4,0,0,28,1,Retained,1,10
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,75,20,24,4,0,0,25,1,Retained,1,11
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,75,20,24,4,0,0,1,3,"Discarded, too small",1,11
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,74,22,21,0,0,0,24,1,Retained,1,12
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,74,22,21,0,0,0,1,3,"Discarded, too small",1,12
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,74,22,21,0,0,0,1,4,Lost,1,12
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,72,30,10,2,0,0,24,1,Retained,1,13
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,75,26,24,0,0,0,22,1,Retained,1,14
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,75,40,1,0,0,0,30,1,Retained,1,15
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,75,40,1,0,0,0,1,2,"Discarded, not marketable",1,15
1999,603,1,710,18613,CHARLES T,8/21/1999 6:42,,1075,13C,78.8,,,19,15,710,345631,75,40,1,0,0,0,2,3,"Discarded, too small",1,15
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,77,30,16,10,0,0,15,1,Retained,1,1
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,77,30,16,10,0,0,2,2,"Discarded, not marketable",1,1
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,77,30,16,10,0,0,1,3,"Discarded, too small",1,1
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,41,17,0,0,0,15,1,Retained,1,2
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,44,4,0,0,0,21,1,Retained,1,3
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,44,4,0,0,0,1,3,"Discarded, too small",1,3
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,44,4,0,0,0,1,4,Lost,1,3
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,37,20,0,0,0,12,1,Retained,1,4
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,37,20,0,0,0,2,3,"Discarded, too small",1,4
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,77,27,16,0,0,0,31,1,Retained,1,5
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,77,27,16,0,0,0,1,2,"Discarded, not marketable",1,5
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,52,5,3,0,0,12,1,Retained,1,6
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,69,27,17,5,0,0,14,1,Retained,1,7
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,69,27,17,5,0,0,1,3,"Discarded, too small",1,7
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,69,27,17,5,0,0,1,4,Lost,1,7
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,26,27,1,0,0,18,1,Retained,1,8
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,26,27,1,0,0,2,2,"Discarded, not marketable",1,8
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,26,27,1,0,0,1,4,Lost,1,8
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,35,17,0,0,0,20,1,Retained,1,9
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,35,17,0,0,0,1,2,"Discarded, not marketable",1,9
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,75,21,27,2,0,0,17,1,Retained,1,10
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,75,21,27,2,0,0,1,2,"Discarded, not marketable",1,10
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,75,21,27,2,0,0,1,4,Lost,1,10
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,75,23,25,0,0,0,24,1,Retained,1,11
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,75,23,25,0,0,0,1,4,Lost,1,11
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,27,25,0,0,0,19,1,Retained,1,12
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,27,25,0,0,0,1,2,"Discarded, not marketable",1,12
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,27,27,0,0,0,15,1,Retained,1,13
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,27,27,0,0,0,1,2,"Discarded, not marketable",1,13
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,76,27,27,0,0,0,1,4,Lost,1,13
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,77,28,26,0,0,0,22,1,Retained,1,14
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,53,3,0,0,0,12,1,Retained,1,15
1999,603,1,710,18613,CHARLES T,8/21/1999 10:32,,1075,13C,78.8,,,20,18,710,345701,74,53,3,0,0,0,1,4,Lost,1,15
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,26,22,14,0,0,11,1,Retained,2,1
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,26,22,14,0,0,1,2,"Discarded, not marketable",2,1
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,16,37,3,0,0,16,1,Retained,1,2
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,16,37,3,0,0,1,3,"Discarded, too small",1,2
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,16,37,3,0,0,1,4,Lost,1,2
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,73,11,35,0,0,0,23,1,Retained,1,3
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,21,34,4,0,0,11,1,Retained,1,4
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,21,34,4,0,0,1,3,"Discarded, too small",1,4
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,78,25,33,3,0,0,13,1,Retained,1,5
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,78,25,33,3,0,0,1,3,"Discarded, too small",1,5
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,77,30,20,9,0,0,12,1,Retained,1,6
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,77,30,20,9,0,0,1,3,"Discarded, too small",1,6
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,19,26,9,0,0,16,1,Retained,1,7
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,76,12,43,0,0,0,17,1,Retained,1,8
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,76,18,36,1,0,0,13,1,Retained,1,9
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,11,53,0,0,0,7,1,Retained,1,10
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,76,6,52,6,0,0,4,1,Retained,1,11
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,76,6,52,6,0,0,1,4,Lost,1,11
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,4,57,0,0,0,9,1,Retained,1,12
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,75,16,42,3,0,0,10,1,Retained,1,13
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,74,20,40,3,0,0,6,1,Retained,1,14
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,74,20,40,3,0,0,1,4,Lost,1,14
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,72,37,15,14,0,0,3,1,Retained,2,15
1999,603,1,710,18613,CHARLES T,8/21/1999 13:18,,1075,13C,78.8,,,21,19,710,345701,72,37,15,14,0,0,1,4,Lost,2,15
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,83,16,33,9,0,0,18,1,Retained,1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,83,16,33,9,0,0,5,3,"Discarded, too small",1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,103,15,55,2,0,0,26,1,Retained,1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,103,15,55,2,0,0,2,3,"Discarded, too small",1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,88,20,35,2,0,0,25,1,Retained,1,3
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,88,20,35,2,0,0,2,3,"Discarded, too small",1,3
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,93,10,50,0,0,0,29,1,Retained,1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,93,10,50,0,0,0,1,3,"Discarded, too small",1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,93,10,50,0,0,0,1,4,Lost,1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,82,13,42,2,0,0,20,1,Retained,1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,82,13,42,2,0,0,1,2,"Discarded, not marketable",1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,82,13,42,2,0,0,1,4,Lost,1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,120,13,83,4,0,0,17,1,Retained,1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,120,13,83,4,0,0,1,3,"Discarded, too small",1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,120,13,83,4,0,0,2,4,Lost,1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,103,7,82,0,0,0,7,1,Retained,1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,103,7,82,0,0,0,1,2,"Discarded, not marketable",1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,77,16,36,0,0,0,18,1,Retained,1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,82,17,32,0,0,0,26,1,Retained,1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,82,17,32,0,0,0,1,4,Lost,1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,84,30,34,1,0,0,8,1,Retained,1,10
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,84,30,34,1,0,0,2,2,"Discarded, not marketable",1,10
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,77,25,33,0,0,0,15,1,Retained,1,11
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,77,25,33,0,0,0,1,2,"Discarded, not marketable",1,11
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,77,25,33,0,0,0,1,3,"Discarded, too small",1,11
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,97,33,34,2,0,0,17,1,Retained,1,12
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,97,33,34,2,0,0,4,2,"Discarded, not marketable",1,12
1999,603,2,710,26017,IDA JUNE,8/16/1999 11:04,,1075,13C,78.7,,,1,41,710,345731,97,33,34,2,0,0,1,4,Lost,1,12
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,110,37,34,6,0,0,21,1,Retained,1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,110,37,34,6,0,0,2,2,"Discarded, not marketable",1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,110,37,34,6,0,0,4,3,"Discarded, too small",1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,110,37,34,6,0,0,2,4,Lost,1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,66,21,15,0,0,0,25,1,Retained,1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,66,21,15,0,0,0,2,2,"Discarded, not marketable",1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,66,21,15,0,0,0,1,4,Lost,1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,146,28,60,0,0,0,40,1,Retained,1,3
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,146,28,60,0,0,0,9,3,"Discarded, too small",1,3
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,89,12,35,2,0,0,25,1,Retained,1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,89,12,35,2,0,0,12,3,"Discarded, too small",1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,114,35,37,0,0,0,27,1,Retained,1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,114,35,37,0,0,0,2,2,"Discarded, not marketable",1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,114,35,37,0,0,0,9,3,"Discarded, too small",1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,114,35,37,0,0,0,1,4,Lost,1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,91,32,25,0,0,0,22,1,Retained,1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,91,32,25,0,0,0,1,2,"Discarded, not marketable",1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,91,32,25,0,0,0,5,3,"Discarded, too small",1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,91,32,25,0,0,0,1,4,Lost,1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,110,32,33,1,0,0,30,1,Retained,1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,110,32,33,1,0,0,9,3,"Discarded, too small",1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,183,33,56,19,0,0,44,1,Retained,1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,183,33,56,19,0,0,21,3,"Discarded, too small",1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,183,33,56,19,0,0,1,4,Lost,1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,101,44,16,0,0,0,24,1,Retained,1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,101,44,16,0,0,0,2,2,"Discarded, not marketable",1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,101,44,16,0,0,0,9,3,"Discarded, too small",1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,101,44,16,0,0,0,2,4,Lost,1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,108,38,7,1,0,0,39,1,Retained,1,10
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,108,38,7,1,0,0,5,2,"Discarded, not marketable",1,10
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,108,38,7,1,0,0,13,3,"Discarded, too small",1,10
1999,603,2,710,26017,IDA JUNE,8/16/1999 13:32,,1075,13C,78.7,,,2,42,710,345731,108,38,7,1,0,0,2,4,Lost,1,10
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,79,17,7,11,0,0,30,1,Retained,1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,79,17,7,11,0,0,1,2,"Discarded, not marketable",1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,79,17,7,11,0,0,5,3,"Discarded, too small",1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,79,17,7,11,0,0,2,4,Lost,1,1
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,153,46,34,2,0,0,48,1,Retained,1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,153,46,34,2,0,0,3,2,"Discarded, not marketable",1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,153,46,34,2,0,0,6,3,"Discarded, too small",1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,153,46,34,2,0,0,6,4,Lost,1,2
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,89,32,10,3,0,0,28,1,Retained,1,3
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,89,32,10,3,0,0,2,2,"Discarded, not marketable",1,3
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,89,32,10,3,0,0,7,3,"Discarded, too small",1,3
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,121,43,27,0,0,0,34,1,Retained,1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,121,43,27,0,0,0,9,3,"Discarded, too small",1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,121,43,27,0,0,0,1,4,Lost,1,4
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,115,52,5,0,0,0,33,1,Retained,1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,115,52,5,0,0,0,3,2,"Discarded, not marketable",1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,115,52,5,0,0,0,6,3,"Discarded, too small",1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,115,52,5,0,0,0,3,4,Lost,1,5
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,95,48,18,2,0,0,19,1,Retained,1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,95,48,18,2,0,0,2,2,"Discarded, not marketable",1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,95,48,18,2,0,0,2,3,"Discarded, too small",1,6
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,114,51,20,1,0,0,30,1,Retained,1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,114,51,20,1,0,0,3,2,"Discarded, not marketable",1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,114,51,20,1,0,0,2,3,"Discarded, too small",1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,114,51,20,1,0,0,3,4,Lost,1,7
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,97,45,25,0,0,0,21,1,Retained,1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,97,45,25,0,0,0,2,2,"Discarded, not marketable",1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,97,45,25,0,0,0,2,3,"Discarded, too small",1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,97,45,25,0,0,0,1,4,Lost,1,8
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,128,58,12,1,0,0,36,1,Retained,1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,128,58,12,1,0,0,6,2,"Discarded, not marketable",1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,128,58,12,1,0,0,7,3,"Discarded, too small",1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,128,58,12,1,0,0,2,4,Lost,1,9
1999,603,2,710,26017,IDA JUNE,8/16/1999 16:14,,1075,13C,78.7,,,3,43,710,345731,90,39,7,0,0,0,26,1,Retained,1,10
