Source,Sex,year,age,n,proportion,N_year,N,weight,proportion_scaled,Age
LL fishery,Sex combined,2014,42,13,0.0097,1338,25643,0.05217798229536326,5.061264282650237e-4,42
LL fishery,Sex combined,2015,2,0,0,NA,NA,NA,NA,2
LL fishery,Sex combined,2015,3,2,0.0017,1205,25643,0.0469913816636119,7.988534882814023e-5,3
LL fishery,Sex combined,2015,4,17,0.0141,1205,25643,0.0469913816636119,6.625784814569277e-4,4
LL fishery,Sex combined,2015,5,34,0.0282,1205,25643,0.0469913816636119,0.0013251569629138555,5
LL fishery,Sex combined,2015,6,32,0.0266,1205,25643,0.0469913816636119,0.0012499707522520766,6
LL fishery,Sex combined,2015,7,69,0.0573,1205,25643,0.0469913816636119,0.0026926061693249618,7
LL fishery,Sex combined,2015,8,74,0.0614,1205,25643,0.0469913816636119,0.002885270834145771,8
LL fishery,Sex combined,2015,9,64,0.0531,1205,25643,0.0469913816636119,0.002495242366337792,9
LL fishery,Sex combined,2015,10,64,0.0531,1205,25643,0.0469913816636119,0.002495242366337792,10
LL fishery,Sex combined,2015,11,53,0.044,1205,25643,0.0469913816636119,0.0020676207931989237,11
LL fishery,Sex combined,2015,12,62,0.0515,1205,25643,0.0469913816636119,0.0024200561556760127,12
LL fishery,Sex combined,2015,13,55,0.0456,1205,25643,0.0469913816636119,0.0021428070038607026,13
LL fishery,Sex combined,2015,14,46,0.0382,1205,25643,0.0469913816636119,0.0017950707795499744,14
LL fishery,Sex combined,2015,15,75,0.0622,1205,25643,0.0469913816636119,0.00292286393947666,15
LL fishery,Sex combined,2015,16,52,0.0432,1205,25643,0.0469913816636119,0.002030027687868034,16
LL fishery,Sex combined,2015,17,67,0.0556,1205,25643,0.0469913816636119,0.0026127208204968213,17
LL fishery,Sex combined,2015,18,58,0.0481,1205,25643,0.0469913816636119,0.0022602854580197323,18
LL fishery,Sex combined,2015,19,36,0.0299,1205,25643,0.0469913816636119,0.0014050423117419957,19
LL fishery,Sex combined,2015,20,46,0.0382,1205,25643,0.0469913816636119,0.0017950707795499744,20
LL fishery,Sex combined,2015,21,20,0.0166,1205,25643,0.0469913816636119,7.800569356159575e-4,21
LL fishery,Sex combined,2015,22,27,0.0224,1205,25643,0.0469913816636119,0.0010526069492649065,22
LL fishery,Sex combined,2015,23,27,0.0224,1205,25643,0.0469913816636119,0.0010526069492649065,23
LL fishery,Sex combined,2015,24,13,0.0108,1205,25643,0.0469913816636119,5.075069219670085e-4,24
LL fishery,Sex combined,2015,25,17,0.0141,1205,25643,0.0469913816636119,6.625784814569277e-4,25
LL fishery,Sex combined,2015,26,14,0.0116,1205,25643,0.0469913816636119,5.45100027297898e-4,26
LL fishery,Sex combined,2015,27,15,0.0124,1205,25643,0.0469913816636119,5.826931326287875e-4,27
LL fishery,Sex combined,2015,28,24,0.0199,1205,25643,0.0469913816636119,9.351284951058769e-4,28
LL fishery,Sex combined,2015,29,15,0.0124,1205,25643,0.0469913816636119,5.826931326287875e-4,29
LL fishery,Sex combined,2015,30,15,0.0124,1205,25643,0.0469913816636119,5.826931326287875e-4,30
LL fishery,Sex combined,2015,31,16,0.0133,1205,25643,0.0469913816636119,6.249853761260383e-4,31
LL fishery,Sex combined,2015,32,14,0.0116,1205,25643,0.0469913816636119,5.45100027297898e-4,32
LL fishery,Sex combined,2015,33,11,0.0091,1205,25643,0.0469913816636119,4.2762157313886833e-4,33
LL fishery,Sex combined,2015,34,14,0.0116,1205,25643,0.0469913816636119,5.45100027297898e-4,34
LL fishery,Sex combined,2015,35,12,0.01,1205,25643,0.0469913816636119,4.69913816636119e-4,35
LL fishery,Sex combined,2015,36,7,0.0058,1205,25643,0.0469913816636119,2.72550013648949e-4,36
LL fishery,Sex combined,2015,37,5,0.0041,1205,25643,0.0469913816636119,1.926646648208088e-4,37
LL fishery,Sex combined,2015,38,5,0.0041,1205,25643,0.0469913816636119,1.926646648208088e-4,38
LL fishery,Sex combined,2015,39,4,0.0033,1205,25643,0.0469913816636119,1.5507155948991927e-4,39
LL fishery,Sex combined,2015,40,3,0.0025,1205,25643,0.0469913816636119,1.1747845415902975e-4,40
LL fishery,Sex combined,2015,41,3,0.0025,1205,25643,0.0469913816636119,1.1747845415902975e-4,41
LL fishery,Sex combined,2015,42,18,0.0149,1205,25643,0.0469913816636119,7.001715867878173e-4,42
LL fishery,Sex combined,2016,2,5,0.0035,1426,25643,0.05560971805171002,1.9463401318098506e-4,2
LL fishery,Sex combined,2016,3,22,0.0154,1426,25643,0.05560971805171002,8.563896579963343e-4,3
LL fishery,Sex combined,2016,4,43,0.0302,1426,25643,0.05560971805171002,0.0016794134851616427,4
LL fishery,Sex combined,2016,5,43,0.0302,1426,25643,0.05560971805171002,0.0016794134851616427,5
LL fishery,Sex combined,2016,6,69,0.0484,1426,25643,0.05560971805171002,0.002691510353702765,6
LL fishery,Sex combined,2016,7,79,0.0554,1426,25643,0.05560971805171002,0.003080778380064735,7
LL fishery,Sex combined,2016,8,71,0.0498,1426,25643,0.05560971805171002,0.0027693639589751588,8
LL fishery,Sex combined,2016,9,70,0.0491,1426,25643,0.05560971805171002,0.002730437156338962,9
LL fishery,Sex combined,2016,10,65,0.0456,1426,25643,0.05560971805171002,0.002535803143157977,10
LL fishery,Sex combined,2016,11,60,0.0421,1426,25643,0.05560971805171002,0.002341169129976992,11
LL fishery,Sex combined,2016,12,60,0.0421,1426,25643,0.05560971805171002,0.002341169129976992,12
LL fishery,Sex combined,2016,13,54,0.0379,1426,25643,0.05560971805171002,0.00210760831415981,13
LL fishery,Sex combined,2016,14,56,0.0393,1426,25643,0.05560971805171002,0.002185461919432204,14
LL fishery,Sex combined,2016,15,66,0.0463,1426,25643,0.05560971805171002,0.002574729945794174,15
LL fishery,Sex combined,2016,16,56,0.0393,1426,25643,0.05560971805171002,0.002185461919432204,16
LL fishery,Sex combined,2016,17,75,0.0526,1426,25643,0.05560971805171002,0.002925071169519947,17
LL fishery,Sex combined,2016,18,64,0.0449,1426,25643,0.05560971805171002,0.00249687634052178,18
LL fishery,Sex combined,2016,19,56,0.0393,1426,25643,0.05560971805171002,0.002185461919432204,19
LL fishery,Sex combined,2016,20,51,0.0358,1426,25643,0.05560971805171002,0.0019908279062512187,20
LL fishery,Sex combined,2016,21,42,0.0295,1426,25643,0.05560971805171002,0.0016404866825254455,21
LL fishery,Sex combined,2016,22,36,0.0252,1426,25643,0.05560971805171002,0.0014013648949030926,22
LL fishery,Sex combined,2016,23,26,0.0182,1426,25643,0.05560971805171002,0.0010120968685411224,23
LL fishery,Sex combined,2016,24,21,0.0147,1426,25643,0.05560971805171002,8.174628553601372e-4,24
LL fishery,Sex combined,2016,25,19,0.0133,1426,25643,0.05560971805171002,7.396092500877433e-4,25
LL fishery,Sex combined,2016,26,11,0.0077,1426,25643,0.05560971805171002,4.2819482899816716e-4,26
LL fishery,Sex combined,2016,27,16,0.0112,1426,25643,0.05560971805171002,6.228288421791522e-4,27
LL fishery,Sex combined,2016,28,19,0.0133,1426,25643,0.05560971805171002,7.396092500877433e-4,28
LL fishery,Sex combined,2016,29,11,0.0077,1426,25643,0.05560971805171002,4.2819482899816716e-4,29
LL fishery,Sex combined,2016,30,19,0.0133,1426,25643,0.05560971805171002,7.396092500877433e-4,30
LL fishery,Sex combined,2016,31,21,0.0147,1426,25643,0.05560971805171002,8.174628553601372e-4,31
LL fishery,Sex combined,2016,32,17,0.0119,1426,25643,0.05560971805171002,6.617556448153493e-4,32
LL fishery,Sex combined,2016,33,16,0.0112,1426,25643,0.05560971805171002,6.228288421791522e-4,33
LL fishery,Sex combined,2016,34,20,0.014,1426,25643,0.05560971805171002,7.785360527239403e-4,34
LL fishery,Sex combined,2016,35,8,0.0056,1426,25643,0.05560971805171002,3.114144210895761e-4,35
LL fishery,Sex combined,2016,36,15,0.0105,1426,25643,0.05560971805171002,5.839020395429552e-4,36
LL fishery,Sex combined,2016,37,6,0.0042,1426,25643,0.05560971805171002,2.3356081581718207e-4,37
LL fishery,Sex combined,2016,38,8,0.0056,1426,25643,0.05560971805171002,3.114144210895761e-4,38
LL fishery,Sex combined,2016,39,5,0.0035,1426,25643,0.05560971805171002,1.9463401318098506e-4,39
LL fishery,Sex combined,2016,40,1,7e-4,1426,25643,0.05560971805171002,3.8926802636197014e-5,40
LL fishery,Sex combined,2016,41,4,0.0028,1426,25643,0.05560971805171002,1.5570721054478806e-4,41
LL fishery,Sex combined,2016,42,20,0.014,1426,25643,0.05560971805171002,7.785360527239403e-4,42
LL fishery,Sex combined,2017,2,3,0.0021,1420,25643,0.05537573606832274,1.1628904574347774e-4,2
LL fishery,Sex combined,2017,3,24,0.0169,1420,25643,0.05537573606832274,9.358499395546542e-4,3
LL fishery,Sex combined,2017,4,72,0.0507,1420,25643,0.05537573606832274,0.002807549818663963,4
LL fishery,Sex combined,2017,5,62,0.0437,1420,25643,0.05537573606832274,0.002419919666185704,5
LL fishery,Sex combined,2017,6,48,0.0338,1420,25643,0.05537573606832274,0.0018716998791093085,6
LL fishery,Sex combined,2017,7,41,0.0289,1420,25643,0.05537573606832274,0.001600358772374527,7
LL fishery,Sex combined,2017,8,52,0.0366,1420,25643,0.05537573606832274,0.002026751940100612,8
LL fishery,Sex combined,2017,9,51,0.0359,1420,25643,0.05537573606832274,0.0019879889248527864,9
LL fishery,Sex combined,2017,10,51,0.0359,1420,25643,0.05537573606832274,0.0019879889248527864,10
LL fishery,Sex combined,2017,11,60,0.0423,1420,25643,0.05537573606832274,0.0023423936356900517,11
LL fishery,Sex combined,2017,12,62,0.0437,1420,25643,0.05537573606832274,0.002419919666185704,12
LL fishery,Sex combined,2017,13,57,0.0401,1420,25643,0.05537573606832274,0.0022205670163397417,13
LL fishery,Sex combined,2017,14,49,0.0345,1420,25643,0.05537573606832274,0.0019104628943571347,14
LL fishery,Sex combined,2017,15,51,0.0359,1420,25643,0.05537573606832274,0.0019879889248527864,15
LL fishery,Sex combined,2017,16,50,0.0352,1420,25643,0.05537573606832274,0.0019492259096049605,16
LL fishery,Sex combined,2017,17,58,0.0408,1420,25643,0.05537573606832274,0.002259330031587568,17
LL fishery,Sex combined,2017,18,68,0.0479,1420,25643,0.05537573606832274,0.002652497757672659,18
LL fishery,Sex combined,2017,19,70,0.0493,1420,25643,0.05537573606832274,0.002730023788168311,19
LL fishery,Sex combined,2017,20,66,0.0465,1420,25643,0.05537573606832274,0.002574971727177007,20
LL fishery,Sex combined,2017,21,41,0.0289,1420,25643,0.05537573606832274,0.001600358772374527,21
LL fishery,Sex combined,2017,22,45,0.0317,1420,25643,0.05537573606832274,0.0017554108333658308,22
LL fishery,Sex combined,2017,23,29,0.0204,1420,25643,0.05537573606832274,0.001129665015793784,23
LL fishery,Sex combined,2017,24,30,0.0211,1420,25643,0.05537573606832274,0.0011684280310416098,24
LL fishery,Sex combined,2017,25,23,0.0162,1420,25643,0.05537573606832274,8.970869243068283e-4,25
LL fishery,Sex combined,2017,26,20,0.0141,1420,25643,0.05537573606832274,7.807978785633506e-4,26
LL fishery,Sex combined,2017,27,15,0.0106,1420,25643,0.05537573606832274,5.869828023242211e-4,27
LL fishery,Sex combined,2017,28,18,0.0127,1420,25643,0.05537573606832274,7.032718480676987e-4,28
LL fishery,Sex combined,2017,29,13,0.0092,1420,25643,0.05537573606832274,5.094567718285692e-4,29
LL fishery,Sex combined,2017,30,18,0.0127,1420,25643,0.05537573606832274,7.032718480676987e-4,30
LL fishery,Sex combined,2017,31,15,0.0106,1420,25643,0.05537573606832274,5.869828023242211e-4,31
LL fishery,Sex combined,2017,32,14,0.0099,1420,25643,0.05537573606832274,5.482197870763951e-4,32
LL fishery,Sex combined,2017,33,14,0.0099,1420,25643,0.05537573606832274,5.482197870763951e-4,33
LL fishery,Sex combined,2017,34,14,0.0099,1420,25643,0.05537573606832274,5.482197870763951e-4,34
LL fishery,Sex combined,2017,35,21,0.0148,1420,25643,0.05537573606832274,8.195608938111765e-4,35
LL fishery,Sex combined,2017,36,18,0.0127,1420,25643,0.05537573606832274,7.032718480676987e-4,36
LL fishery,Sex combined,2017,37,11,0.0077,1420,25643,0.05537573606832274,4.263931677260851e-4,37
LL fishery,Sex combined,2017,38,15,0.0106,1420,25643,0.05537573606832274,5.869828023242211e-4,38
LL fishery,Sex combined,2017,39,8,0.0056,1420,25643,0.05537573606832274,3.1010412198260735e-4,39
LL fishery,Sex combined,2017,40,10,0.007,1420,25643,0.05537573606832274,3.8763015247825916e-4,40
LL fishery,Sex combined,2017,41,9,0.0063,1420,25643,0.05537573606832274,3.488671372304332e-4,41
LL fishery,Sex combined,2017,42,24,0.0169,1420,25643,0.05537573606832274,9.358499395546542e-4,42
LL survey,Female,1988,2,0,0,NA,NA,NA,NA,2
LL survey,Female,1988,3,0,0,NA,NA,NA,NA,3
LL survey,Female,1988,4,0,0,NA,NA,NA,NA,4
LL survey,Female,1988,5,2,0.0147,136,8007,0.016985138004246284,2.496815286624204e-4,5
LL survey,Female,1988,6,4,0.0294,136,8007,0.016985138004246284,4.993630573248408e-4,6
LL survey,Female,1988,7,2,0.0147,136,8007,0.016985138004246284,2.496815286624204e-4,7
LL survey,Female,1988,8,13,0.0956,136,8007,0.016985138004246284,0.0016237791932059448,8
LL survey,Female,1988,9,8,0.0588,136,8007,0.016985138004246284,9.987261146496816e-4,9
LL survey,Female,1988,10,16,0.1176,136,8007,0.016985138004246284,0.001997452229299363,10
LL survey,Female,1988,11,22,0.1618,136,8007,0.016985138004246284,0.0027481953290870486,11
LL survey,Female,1988,12,11,0.0809,136,8007,0.016985138004246284,0.0013740976645435243,12
LL survey,Female,1988,13,12,0.0882,136,8007,0.016985138004246284,0.0014980891719745223,13
LL survey,Female,1988,14,6,0.0441,136,8007,0.016985138004246284,7.490445859872611e-4,14
LL survey,Female,1988,15,4,0.0294,136,8007,0.016985138004246284,4.993630573248408e-4,15
LL survey,Female,1988,16,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,16
LL survey,Female,1988,17,3,0.0221,136,8007,0.016985138004246284,3.753715498938429e-4,17
LL survey,Female,1988,18,3,0.0221,136,8007,0.016985138004246284,3.753715498938429e-4,18
LL survey,Female,1988,19,4,0.0294,136,8007,0.016985138004246284,4.993630573248408e-4,19
LL survey,Female,1988,20,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,20
LL survey,Female,1988,21,0,0,NA,NA,NA,NA,21
LL survey,Female,1988,22,4,0.0294,136,8007,0.016985138004246284,4.993630573248408e-4,22
LL survey,Female,1988,23,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,23
LL survey,Female,1988,24,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,24
LL survey,Female,1988,25,3,0.0221,136,8007,0.016985138004246284,3.753715498938429e-4,25
LL survey,Female,1988,26,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,26
LL survey,Female,1988,27,2,0.0147,136,8007,0.016985138004246284,2.496815286624204e-4,27
LL survey,Female,1988,28,0,0,NA,NA,NA,NA,28
LL survey,Female,1988,29,3,0.0221,136,8007,0.016985138004246284,3.753715498938429e-4,29
LL survey,Female,1988,30,0,0,NA,NA,NA,NA,30
LL survey,Female,1988,31,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,31
LL survey,Female,1988,32,2,0.0147,136,8007,0.016985138004246284,2.496815286624204e-4,32
LL survey,Female,1988,33,2,0.0147,136,8007,0.016985138004246284,2.496815286624204e-4,33
LL survey,Female,1988,34,0,0,NA,NA,NA,NA,34
LL survey,Female,1988,35,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,35
LL survey,Female,1988,36,0,0,NA,NA,NA,NA,36
LL survey,Female,1988,37,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,37
LL survey,Female,1988,38,0,0,NA,NA,NA,NA,38
LL survey,Female,1988,39,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,39
LL survey,Female,1988,40,0,0,NA,NA,NA,NA,40
LL survey,Female,1988,41,0,0,NA,NA,NA,NA,41
LL survey,Female,1988,42,1,0.0074,136,8007,0.016985138004246284,1.2569002123142252e-4,42
LL survey,Female,1989,2,0,0,NA,NA,NA,NA,2
LL survey,Female,1989,3,4,0.0357,112,8007,0.013987760709379293,4.993630573248408e-4,3
LL survey,Female,1989,4,5,0.0446,112,8007,0.013987760709379293,6.238541276383164e-4,4
LL survey,Female,1989,5,6,0.0536,112,8007,0.013987760709379293,7.497439740227302e-4,5
LL survey,Female,1989,6,11,0.0982,112,8007,0.013987760709379293,0.0013735981016610465,6
LL survey,Female,1989,7,3,0.0268,112,8007,0.013987760709379293,3.748719870113651e-4,7
LL survey,Female,1989,8,18,0.1607,112,8007,0.013987760709379293,0.0022478331459972528,8
LL survey,Female,1989,9,9,0.0804,112,8007,0.013987760709379293,0.0011246159610340952,9
LL survey,Female,1989,10,7,0.0625,112,8007,0.013987760709379293,8.742350443362058e-4,10
LL survey,Female,1989,11,10,0.0893,112,8007,0.013987760709379293,0.001249107031347571,11
LL survey,Female,1989,12,9,0.0804,112,8007,0.013987760709379293,0.0011246159610340952,12
LL survey,Female,1989,13,5,0.0446,112,8007,0.013987760709379293,6.238541276383164e-4,13
LL survey,Female,1989,14,5,0.0446,112,8007,0.013987760709379293,6.238541276383164e-4,14
LL survey,Female,1989,15,2,0.0179,112,8007,0.013987760709379293,2.5038091669788933e-4,15
LL survey,Female,1989,16,3,0.0268,112,8007,0.013987760709379293,3.748719870113651e-4,16
LL survey,Female,1989,17,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,17
LL survey,Female,1989,18,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,18
LL survey,Female,1989,19,2,0.0179,112,8007,0.013987760709379293,2.5038091669788933e-4,19
LL survey,Female,1989,20,2,0.0179,112,8007,0.013987760709379293,2.5038091669788933e-4,20
LL survey,Female,1989,21,0,0,NA,NA,NA,NA,21
LL survey,Female,1989,22,0,0,NA,NA,NA,NA,22
LL survey,Female,1989,23,0,0,NA,NA,NA,NA,23
LL survey,Female,1989,24,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,24
LL survey,Female,1989,25,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,25
LL survey,Female,1989,26,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,26
LL survey,Female,1989,27,0,0,NA,NA,NA,NA,27
LL survey,Female,1989,28,0,0,NA,NA,NA,NA,28
LL survey,Female,1989,29,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,29
LL survey,Female,1989,30,0,0,NA,NA,NA,NA,30
LL survey,Female,1989,31,2,0.0179,112,8007,0.013987760709379293,2.5038091669788933e-4,31
LL survey,Female,1989,32,0,0,NA,NA,NA,NA,32
LL survey,Female,1989,33,0,0,NA,NA,NA,NA,33
LL survey,Female,1989,34,0,0,NA,NA,NA,NA,34
LL survey,Female,1989,35,0,0,NA,NA,NA,NA,35
LL survey,Female,1989,36,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,36
LL survey,Female,1989,37,0,0,NA,NA,NA,NA,37
LL survey,Female,1989,38,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,38
LL survey,Female,1989,39,0,0,NA,NA,NA,NA,39
LL survey,Female,1989,40,0,0,NA,NA,NA,NA,40
LL survey,Female,1989,41,1,0.0089,112,8007,0.013987760709379293,1.244910703134757e-4,41
LL survey,Female,1989,42,0,0,NA,NA,NA,NA,42
LL survey,Female,1990,2,0,0,NA,NA,NA,NA,2
LL survey,Female,1990,3,0,0,NA,NA,NA,NA,3
LL survey,Female,1990,4,0,0,NA,NA,NA,NA,4
LL survey,Female,1990,5,1,0.0108,93,8007,0.011614837017609592,1.254402397901836e-4,5
LL survey,Female,1990,6,3,0.0323,93,8007,0.011614837017609592,3.7515923566878984e-4,6
LL survey,Female,1990,7,3,0.0323,93,8007,0.011614837017609592,3.7515923566878984e-4,7
LL survey,Female,1990,8,2,0.0215,93,8007,0.011614837017609592,2.497189958786062e-4,8
LL survey,Female,1990,9,7,0.0753,93,8007,0.011614837017609592,8.745972274260024e-4,9
LL survey,Female,1990,10,6,0.0645,93,8007,0.011614837017609592,7.491569876358187e-4,10
LL survey,Female,1990,11,9,0.0968,93,8007,0.011614837017609592,0.0011243162233046085,11
LL survey,Female,1990,12,4,0.043,93,8007,0.011614837017609592,4.994379917572124e-4,12
LL survey,Female,1990,13,15,0.1613,93,8007,0.011614837017609592,0.001873473210940427,13
LL survey,Female,1990,14,14,0.1505,93,8007,0.011614837017609592,0.0017480329711502436,14
