YEAR,PROJECT_CODE,TRIP_NO,EFFORT_NO,SPECIES_CODE,MANAGEMENT_AREA,LENGTH,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,COMMENTS,TIME_SECOND_ANCHOR_OVERBOARD,STAT
2019,66,1,1,710,NA,71,T-000536,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090537,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090538,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090539,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,71,T-090540,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090541,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,73,T-090542,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090543,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090544,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,63,T-090545,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090546,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090547,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090548,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090549,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090550,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090551,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090552,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090553,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090554,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090555,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090556,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090557,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090559,28,Tagged and released,01,VOID 090558,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,60,T-090560,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090561,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090562,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090563,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090564,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090565,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090566,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090567,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090568,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090569,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,62,T-090570,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090571,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090572,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090573,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090574,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090575,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090576,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090577,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090578,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090579,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090580,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090581,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090582,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090583,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090584,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,48,T-090585,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,67,T-090586,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090587,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090588,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090589,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090590,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090591,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090592,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090593,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,47,T-090594,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090595,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090596,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090597,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090598,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090599,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090600,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090601,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090602,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090603,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,67,T-090604,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,47,T-090605,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090606,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,60,T-090607,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090608,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090609,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,67,T-090610,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090611,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090612,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,60,T-090613,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090614,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090615,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090616,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,68,T-090617,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090618,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090619,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090620,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,72,T-090621,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090622,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090623,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090624,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090625,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090626,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090627,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090628,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090629,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090630,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090631,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090632,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090633,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090634,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090635,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090636,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,63,T-090637,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090638,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090639,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090640,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090641,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090642,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090643,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090644,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,68,T-090645,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,62,T-090646,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090647,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090648,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,60,T-090649,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090650,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090651,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090652,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090653,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090654,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090655,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,48,T-090656,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090657,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090658,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090659,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090660,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090661,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090662,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090663,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090664,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090665,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090666,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,47,T-090667,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090668,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090669,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090670,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,62,T-090672,28,Tagged and released,01,VOID 671,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,49,T-090673,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090674,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090675,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090676,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090677,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090678,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,48,T-090679,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090680,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090681,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090682,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090683,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090684,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090685,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090686,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090687,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090688,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090689,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090690,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090691,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090692,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,60,T-090693,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090694,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,62,T-090695,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,63,T-090696,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090697,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090698,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090699,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090700,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090701,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090702,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090703,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090704,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090705,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090706,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090707,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090708,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090709,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090710,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090711,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090712,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090713,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090714,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090715,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090716,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090717,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090718,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090719,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090720,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090721,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090722,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090723,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090724,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090725,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090726,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090727,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090728,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090729,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090730,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090731,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090732,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,62,T-090733,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090734,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090735,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090736,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090737,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090738,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090739,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090740,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090741,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090742,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090743,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090744,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090745,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090746,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090747,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090748,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,48,T-090749,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090750,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,51,T-090751,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090752,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090753,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090754,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090755,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090756,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090757,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090758,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090759,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090760,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090761,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090762,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,53,T-090763,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,50,T-090764,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090765,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,47,T-090766,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,70,T-090767,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090768,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,69,T-090769,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090770,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,74,T-090771,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090772,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090773,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,57,T-090774,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090775,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090776,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,60,T-090777,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,52,T-090778,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090779,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,70,T-090780,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,58,T-090781,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090782,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,54,T-090783,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,65,T-090784,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,56,T-090785,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,61,T-090786,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,59,T-090787,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
2019,66,1,1,710,NA,55,T-090788,28,Tagged and released,01,NA,2019-05-13T09:00:00Z,345803
